# PIMCID: N2-M100-cycle2-exchange
# START_CONFIG 000000
     16        0        1      2.630E+00      1.170E+01      1.069E+01         15        0       17        0
     16        1        1      1.238E+01      6.660E+00      8.380E+00         15        1       17        1
     17        0        1      2.606E+00      1.172E+01      1.127E+01         16        0       18        0
     17        1        1      1.257E+01      6.943E+00      8.355E+00         16        1       18        1
     18        0        1      2.655E+00      1.143E+01      1.096E+01         17        0       19        0
     18        1        1      1.261E+01      7.313E+00      8.293E+00         17        1       19        1
     19        0        1      2.999E+00      1.187E+01      1.132E+01         18        0       20        0
     19        1        1      1.273E+01      7.353E+00      8.039E+00         18        1       20        1
     20        0        1      3.205E+00      1.185E+01      1.108E+01         19        0       21        0
     20        1        1      1.279E+01      7.018E+00      7.881E+00         19        1       21        1
     21        0        1      3.312E+00      1.179E+01      1.094E+01         20        0       22        0
     21        1        1      1.313E+01      7.199E+00      7.670E+00         20        1       22        1
     22        0        1      2.994E+00      1.143E+01      1.155E+01         21        0       23        0
     22        1        1      1.312E+01      7.330E+00      7.872E+00         21        1       23        1
     23        0        1      3.241E+00      1.177E+01      1.161E+01         22        0       24        0
     23        1        1      1.317E+01      7.390E+00      7.547E+00         22        1       24        1
     24        0        1      3.295E+00      1.117E+01      1.145E+01         23        0       25        0
     24        1        1      1.343E+01      7.198E+00      7.452E+00         23        1       25        1
     25        0        1      3.770E+00      1.125E+01      1.121E+01         24        0       26        0
     25        1        1      1.352E+01      7.836E+00      7.351E+00         24        1       26        1
     26        0        1      3.730E+00      1.151E+01      1.131E+01         25        0       27        0
     26        1        1      1.376E+01      7.546E+00      7.508E+00         25        1       27        1
     27        0        1      3.807E+00      1.133E+01      1.127E+01         26        0       28        0
     27        1        1      1.393E+01      7.600E+00      7.167E+00         26        1       28        1
     28        0        1      3.553E+00      1.132E+01      1.166E+01         27        0       29        0
     28        1        1      1.354E+01      7.800E+00      7.119E+00         27        1       29        1
     29        0        1      4.016E+00      1.102E+01      1.171E+01         28        0       30        0
     29        1        1      1.386E+01      8.142E+00      6.997E+00         28        1       30        1
     30        0        1      3.935E+00      1.093E+01      1.188E+01         29        0       31        0
     30        1        1      1.426E+01      7.825E+00      7.245E+00         29        1       31        1
     31        0        1      4.322E+00      1.114E+01      1.168E+01         30        0       32        0
     31        1        1      1.398E+01      7.817E+00      7.324E+00         30        1       32        1
     32        0        1      4.473E+00      1.113E+01      1.160E+01         31        0       33        0
     32        1        1      1.414E+01      8.290E+00      7.264E+00         31        1       33        1
     33        0        1      4.566E+00      1.117E+01      1.182E+01         32        0       34        0
     33        1        1      1.408E+01      8.047E+00      7.208E+00         32        1       34        1
     34        0        1      4.498E+00      1.065E+01      1.152E+01         33        0       35        0
     34        1        1      1.453E+01      8.050E+00      6.711E+00         33        1       35        1
     35        0        1      4.565E+00      1.100E+01      1.188E+01         34        0       36        0
     35        1        1      1.437E+01      8.573E+00      6.706E+00         34        1       36        1
     36        0        1      4.532E+00      1.098E+01      1.191E+01         35        0       37        0
     36        1        1      1.485E+01      8.641E+00      6.857E+00         35        1       37        1
     37        0        1      4.494E+00      1.069E+01      1.170E+01         36        0       38        0
     37        1        1      1.458E+01      8.932E+00      6.708E+00         36        1       38        1
     38        0        1      5.074E+00      1.079E+01      1.205E+01         37        0       39        0
     38        1        1      1.484E+01      8.797E+00      6.726E+00         37        1       39        1
     39        0        1      4.757E+00      1.079E+01      1.176E+01         38        0       40        0
     39        1        1      1.465E+01      8.943E+00      6.499E+00         38        1       40        1
     40        0        1      5.305E+00      1.087E+01      1.216E+01         39        0       41        0
     40        1        1      1.496E+01      8.670E+00      6.915E+00         39        1       41        1
     41        0        1      5.098E+00      1.081E+01      1.221E+01         40        0       42        0
     41        1        1      1.535E+01      8.944E+00      6.558E+00         40        1       42        1
     42        0        1      5.453E+00      1.036E+01      1.175E+01         41        0       43        0
     42        1        1      1.528E+01      9.437E+00      6.716E+00         41        1       43        1
     43        0        1      5.385E+00      1.017E+01      1.203E+01         42        0       44        0
     43        1        1      1.564E+01      9.067E+00      6.585E+00         42        1       44        1
     44        0        1      5.671E+00      1.049E+01      1.209E+01         43        0       45        0
     44        1        1      1.557E+01      9.308E+00      6.429E+00         43        1       45        1
     45        0        1      5.731E+00      1.047E+01      1.220E+01         44        0       46        0
     45        1        1      1.579E+01      9.509E+00      6.537E+00         44        1       46        1
     46        0        1      5.825E+00      1.031E+01      1.211E+01         45        0       47        0
     46        1        1      1.582E+01      9.846E+00      6.424E+00         45        1       47        1
     47        0        1      5.673E+00      9.915E+00      1.204E+01         46        0       48        0
     47        1        1      1.547E+01      9.702E+00      6.537E+00         46        1       48        1
     48        0        1      5.720E+00      1.015E+01      1.172E+01         47        0       49        0
     48        1        1      1.557E+01      1.003E+01      6.420E+00         47        1       49        1
     49        0        1      5.726E+00      1.005E+01      1.216E+01         48        0       50        0
     49        1        1      1.578E+01      1.002E+01      6.252E+00         48        1       50        1
     50        0        1      5.782E+00      9.987E+00      1.202E+01         49        0       51        0
     50        1        1      1.613E+01      1.019E+01      6.786E+00         49        1       51        1
     51        0        1      6.161E+00      9.799E+00      1.217E+01         50        0       52        0
     51        1        1      1.601E+01      1.013E+01      6.251E+00         50        1       52        1
     52        0        1      5.968E+00      1.012E+01      1.220E+01         51        0       53        0
     52        1        1      1.637E+01      1.022E+01      6.315E+00         51        1       53        1
     53        0        1      6.147E+00      9.628E+00      1.202E+01         52        0       54        0
     53        1        1      1.648E+01      1.048E+01      6.390E+00         52        1       54        1
     54        0        1      6.727E+00      9.858E+00      1.201E+01         53        0       55        0
     54        1        1      1.652E+01      1.045E+01      6.384E+00         53        1       55        1
     55        0        1      6.469E+00      9.807E+00      1.168E+01         54        0       56        0
     55        1        1      1.633E+01      1.034E+01      6.278E+00         54        1       56        1
     56        0        1      6.870E+00      9.713E+00      1.194E+01         55        0       57        0
     56        1        1      1.642E+01      1.071E+01      6.558E+00         55        1       57        1
